ID_EVENTO,ID_LOTE,ID_FINCA,ID_PROD,LAT_LOTE,LONG_LOTE,FECHA_SIEMBRA,TIPO_SIEMBRA,NUM_SEMILLAS,SEM_TRATADAS,DIST_SURCOS,DIST_PLANTAS,TIPO_CULTIVO,COLOR_ENDOSPERMO,SEM_POR_SITIO,TIPO_DE_SEMILLA,HABITO_CRECIMIENTO,MATERIAL_GENETICO,OBJ_RDT,CULT_ANT,DRENAJE,FECHA_EMERGENCIA,POBLACION_20DIAS,FECHA_FLORACION,FECHA_COSECHA,METODO_COSECHA,RDT,PROD_COSECHADO,NOMBRE_LOTE,ORIGEN_SEMILLA,INOCULACION_SEMILLAS,NUEVA_INOCULACION_SEMILLAS,PRODUCTO_USADO,TIPO_MATERIAL,NUEVO_MATERIAL_GENETICO,OTRO_CULT_ANT,RESIEMBRA,CANTIDAD_TOTAL,HUMEDAD,ALMACENAMIENTO_FINCA,OBSERVACIONES_COSECHA,DEPARTAMENTO,MUNICIPIO,AREA
3157,2885,2759,2823,9.086491,-75.481288,9/29/2015,Manual,18,NO,1,0.7,Maiz,Amarillo,3,N/A,N/A,Otro,4000,Maiz,NO,10/5/2015,42000,11/20/2015,2/11/2016,Manual,2200,Grano seco,Palmital,NULL,NULL,NULL,NULL,Hibrido,Tropical Cis,NULL,NULL,2640,19,NO,El fuerte verano que se presento en la zona afecto los rendimientos,CÓRDOBA,CHINÚ,1.2
3158,2886,2760,2824,9.08667,-75.47807,9/12/2015,Manual,19,NO,1,0.7,Maiz,Amarillo,3,N/A,N/A,Sinko (Syngenta),4100,Maiz,NO,9/17/2015,42000,11/3/2015,1/27/2016,Manual,2500,Grano seco,Palmital 1,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,2500,19,NO,El fenómeno del niño influyo en el bajo rendimiento,CÓRDOBA,CHINÚ,1
3159,2887,2761,2824,9.087096,-75.478679,9/11/2015,Manual,15,NO,1,0.7,Maiz,Amarillo,3,N/A,N/A,Otro,4000,Maiz,NO,9/16/2015,42000,11/2/2015,1/25/2016,Manual,2200,Grano seco,Palmital 2,NULL,NULL,NULL,NULL,Hibrido,Tropical Cis,NULL,NULL,2200,20,NO,El fenómeno del niño influyo en el bajo rendimiento,CÓRDOBA,CHINÚ,1
3160,2888,2762,2825,9.081459,-75.48853,9/10/2015,Manual,20,NO,1,0.7,Maiz,Amarillo,3,N/A,N/A,Sinko (Syngenta),5000,Maiz,NO,9/15/2015,42000,10/31/2015,1/29/2016,Manual,4000,Grano seco,La Envidia,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,4000,21,NO,,CÓRDOBA,CHINÚ,1
3161,2889,2763,2826,9.047109052,-75.71598758,9/19/2015,Mecanizado,20,NO,0.8,0.14,Maiz,Blanco,1,N/A,N/A,P3966 (Pioneer),7500,Maiz,SI,9/24/2015,74000,11/10/2015,2/4/2016,Manual,2500,Grano seco,Molon,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,3000,19,SI,El fuerte verano que se presento en la zona afectaron los rendimientos,CÓRDOBA,CHIMÁ,1.2
3164,2890,2764,2827,9.086179254,-75.47875029,9/14/2015,Manual,20,NO,1,0.7,Maiz,Amarillo,3,N/A,N/A,Sinko (Syngenta),4500,Maiz,NO,9/19/2015,42000,11/4/2015,2/2/2016,Manual,3400,Grano seco,Palmital,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,4080,23,NO,El fuerte verano que se presento en la zona,CÓRDOBA,CHINÚ,1.2
3165,2891,2765,2828,9.055785239,-75.71588854,9/4/2015,Manual,18,NO,0.8,0.7,Maiz,Amarillo,3,N/A,N/A,Sinko (Syngenta),7000,Maiz,SI,9/9/2015,52000,10/5/2015,1/25/2016,Manual,2900,Grano seco,Bella Isla,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,2900,20,NO,El fuerte verano que se presento en la zona,CÓRDOBA,CHIMÁ,1
3167,2892,2766,2836,9.028888889,-75.70666667,10/15/2015,Mecanizado,22,SI,0.8,0.13,Maiz,Amarillo,1,N/A,N/A,PIONEER 30F35 H,30000,Maiz,SI,10/20/2015,84000,12/5/2015,1/3/2016,Mecanizada,29000,Ensilaje,Villa Julia,NULL,NULL,NULL,Insecticidas,OGM,,NULL,NULL,406000,NULL,NO,,CÓRDOBA,CHIMÁ,14
3168,2893,2767,2836,9.027023,-75.706129,10/15/2015,Mecanizado,22,SI,0.8,0.13,Maiz,Amarillo,1,N/A,N/A,PIONEER 30F35,30000,Maiz,SI,10/20/2015,84000,12/5/2015,1/3/2016,Mecanizada,29000,Ensilaje,Villa Julia 1,NULL,NULL,NULL,Insecticidas,Hibrido,,NULL,NULL,29000,NULL,NO,,CÓRDOBA,CHIMÁ,1
3169,2894,2768,2086,9.095222222,-75.77155556,10/15/2015,Mecanizado,18,NO,0.8,0.18,Maiz,Amarillo,1,N/A,N/A,Otro,7000,Maiz,NO,10/20/2015,60000,12/5/2015,1/5/2016,Mecanizada,16000,Ensilaje,LA ISLA,NULL,NULL,NULL,NULL,Semilla Campesina,setentano,NULL,NULL,112000,NULL,NO,,CÓRDOBA,COTORRA,7
3170,2906,2780,2696,9.058583,-75.721932,10/4/2015,Mecanizado,22,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,P3966 (Pioneer),7500,Maiz,SI,NULL,NULL,NULL,2/16/2016,Mecanizada,5600,Grano seco,Tico Soto,NULL,NULL,NULL,Insecticidas,OGM,,NULL,NULL,22400,19,NO,,CÓRDOBA,CHIMÁ,4
3171,2907,2781,2696,9.057902,-75.720835,10/8/2015,Mecanizado,20,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,P3966 (Pioneer),7800,Maiz,SI,10/13/2015,68000,11/29/2015,2/19/2016,Mecanizada,5500,Grano seco,Maria Soto,NULL,NULL,NULL,Insecticidas,OGM,,NULL,NULL,19250,19,NO,,CÓRDOBA,CHIMÁ,3.5
3172,2908,2782,2843,9.072716,-75.71156,10/2/2015,Mecanizado,21,SI,0.8,0.14,Maiz,Blanco,1,N/A,N/A,P3966 (Pioneer),7000,Maiz,SI,10/7/2015,73000,11/22/2015,2/25/2016,Mecanizada,5000,Grano seco,Los Robles,NULL,NULL,NULL,Insecticidas,OGM,,NULL,NULL,40000,19,NO,El Verano que se presento en la zona,CÓRDOBA,CHIMÁ,8
3173,2909,2783,2843,9.073659,-75.712214,10/3/2015,Mecanizado,20,SI,0.8,0.14,Maiz,Blanco,1,N/A,N/A,P3966 (Pioneer),7000,Maiz,SI,10/8/2015,73000,11/23/2015,2/26/2016,Mecanizada,5500,Grano seco,Frente de La Casa,NULL,NULL,NULL,Insecticidas,OGM,,NULL,NULL,55000,19,NO,El Verano,CÓRDOBA,CHIMÁ,10
3174,2895,2769,2829,9.103138889,-75.78111111,9/18/2015,Manual,18,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,PIONEER 30F35 HRR,7000,Maiz,NO,9/22/2015,62000,11/7/2015,1/28/2016,Manual,4500,Grano seco,EL HIGO,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,27000,17,NO,,CÓRDOBA,COTORRA,6
3175,2896,2770,2835,9.089861111,-75.78255556,9/23/2015,Manual,18,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,ADV 9293 (Syngenta),7000,Maiz,NO,9/27/2015,60000,11/13/2015,2/5/2016,Manual,3200,Grano seco,VIEJO SANTO,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,12800,17,NO,,CÓRDOBA,COTORRA,4
3176,2897,2771,2835,9.106388889,-75.77525,9/25/2015,Manual,19,NO,0.8,0.5,Maiz,Blanco,3,N/A,N/A,DK 234 YGRR,7000,Maiz,NO,9/30/2015,60000,11/17/2015,1/28/2016,Manual,5600,Grano seco,EL CANAL,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,28000,16,NO,,CÓRDOBA,COTORRA,5
3177,2898,2772,2833,9.100305556,-75.78183333,10/7/2015,Manual,19,NO,0.8,0.5,Maiz,Blanco,3,N/A,N/A,DK 234 YGRR,6500,Maiz,NO,10/12/2015,60000,11/29/2015,2/17/2016,Manual,3100,Grano seco,EL CANAL,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,7130,17,NO,,CÓRDOBA,COTORRA,2.3
3178,2899,2773,2832,9.088722222,-75.78334722,10/9/2015,NULL,NULL,NO,NULL,NULL,Maiz,NULL,NULL,N/A,N/A,NULL,NULL,Maiz,NO,10/14/2015,60000,12/1/2015,2/18/2016,Manual,5300,Grano seco,LA YE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9540,18,NO,,CÓRDOBA,COTORRA,1.8
3179,2900,2774,2831,9.085055556,-75.79527778,10/2/2015,Manual,16,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,PIONEER 30F35 HRR,6500,Maiz,NO,10/6/2015,62000,11/22/2015,2/10/2016,Manual,5100,Grano seco,CENTRO ALEGRE,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,15300,18,NO,,CÓRDOBA,COTORRA,3
3180,2901,2775,2834,9.102888889,-75.77794444,10/15/2015,Manual,16,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,PIONEER 30F35 HRR,7000,Maiz,NO,10/19/2015,60000,12/4/2015,2/20/2016,Manual,4800,Grano seco,EL CANAL,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,7200,17,NO,,CÓRDOBA,COTORRA,1.5
3181,2902,2776,2834,9.10225,-75.77480556,10/12/2015,Manual,18,NO,0.8,0.5,Maiz,Blanco,3,N/A,N/A,DK 234 YGRR,7000,Maiz,NO,10/16/2015,60000,12/1/2015,2/20/2016,Manual,5000,Grano seco,SAN CARLOS,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,7500,17,NO,,CÓRDOBA,COTORRA,1.3
3182,2903,2777,2830,9.095972222,-75.77058333,9/26/2015,Mecanizado,19,NO,0.8,0.18,Maiz,Blanco,1,N/A,N/A,DK 234 YGRR,7000,Maiz,NO,10/1/2015,62000,11/15/2015,2/8/2016,Manual,4100,Grano seco,EL BANCO,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,6150,18,NO,,CÓRDOBA,COTORRA,1.5
3183,2904,2778,2842,9.087805556,-75.77216667,10/5/2015,Manual,18,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,DK7088,7000,Maiz,NO,10/9/2015,60000,11/27/2015,2/20/2016,Manual,5000,Grano seco,LA ISLA,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,10000,17,NO,,CÓRDOBA,COTORRA,2
3184,2905,2779,2842,9.091166667,-75.78161111,10/7/2015,Manual,15,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,PIONEER 30F35 HRR,7000,Maiz,SI,10/12/2015,60000,11/30/2015,2/17/2016,Manual,3600,Grano seco,ROBLECITO,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,14400,17,NO,,CÓRDOBA,COTORRA,4
3185,2910,2784,2843,9.055756,-75.721094,9/20/2015,Mecanizado,21,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,P3966 (Pioneer),8000,Maiz,SI,9/25/2015,73000,11/10/2015,2/10/2016,Mecanizada,5800,Grano seco,La Gloria,NULL,NULL,NULL,Insecticidas,OGM,,NULL,NULL,69600,19,NO,,CÓRDOBA,CHIMÁ,12
3187,2911,2785,2844,9.054708737,-75.71188857,9/15/2015,Mecanizado,19,SI,0.8,0.17,Maiz,Blanco,1,N/A,N/A,P3966 (Pioneer),6800,Maiz,SI,9/20/2015,70000,11/5/2015,2/2/2016,Manual,5000,Grano seco,Bella Isla,NULL,NULL,NULL,Insecticidas,OGM,,NULL,NULL,5000,21,SI,,CÓRDOBA,CHIMÁ,1
3188,2912,2786,2845,9.085388889,-75.78683333,9/27/2015,Mecanizado,16,SI,0.8,0.18,Maiz,Amarillo,1,N/A,N/A,PIONEER 30F35 HRR,7000,Maiz,NO,10/1/2015,62000,11/17/2015,2/12/2016,Manual,6000,Grano seco,SANTA FE,NULL,NULL,NULL,Fungicida+Insecticida,OGM,,NULL,NULL,18000,17,NO,,CÓRDOBA,COTORRA,3
3189,2915,2789,2844,9.046887,-75.715011,9/27/2015,Mecanizado,20,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,P3966 (Pioneer),7800,Maiz,SI,10/2/2015,72000,11/19/2015,12/22/2015,Mecanizada,22000,Ensilaje,Molon,NULL,NULL,NULL,Insecticidas,OGM,,NULL,NULL,88000,NULL,NO,,CÓRDOBA,CHIMÁ,4
3190,2916,2790,2847,9.044573,-75.711397,9/25/2015,Mecanizado,19,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,P3966 (Pioneer),7800,Maiz,SI,9/30/2015,72000,11/16/2015,2/14/2016,Manual,5500,Grano seco,La China,NULL,NULL,NULL,Insecticidas,OGM,,NULL,NULL,16500,19,SI,,CÓRDOBA,CHIMÁ,3
3191,2913,2787,2845,9.084333333,-75.79211111,9/24/2015,Mecanizado,18,SI,0.8,0.18,Maiz,Amarillo,1,N/A,N/A,DK7088,7500,Maiz,SI,9/29/2015,62000,11/16/2015,2/8/2016,Manual,6100,Grano seco,SANTO DOMINGO,NULL,NULL,NULL,Fungicida+Insecticida,OGM,,NULL,NULL,24400,18,NO,,CÓRDOBA,COTORRA,4
3192,2914,2788,2846,9.084833333,-75.79586111,10/16/2015,Manual,16,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,PIONEER 30F35 HRR,6000,Maiz,NO,10/20/2015,62000,12/8/2015,2/24/2016,Manual,5500,Grano seco,SANTA FE,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,5500,18,NO,,CÓRDOBA,COTORRA,1
3193,2773,2660,2717,9.096194444,-75.7795,10/22/2015,Mecanizado,18,NO,0.8,0.18,Maiz,Amarillo,1,N/A,N/A,PIONEER 30F35 HRR,7000,Maiz,NO,10/25/2015,62000,12/11/2015,2/27/2016,Manual,5200,Grano seco,ELOY,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,20800,18,NO,,CÓRDOBA,COTORRA,4
3194,2772,2659,2717,9.092527778,-75.78080556,10/27/2015,Mecanizado,17,NO,0.8,0.18,Maiz,Amarillo,1,N/A,N/A,PIONEER 30F35 HRR,7000,Maiz,NO,11/2/2015,60000,12/15/2015,3/7/2016,Manual,5200,Grano seco,ROBLECITO,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,20800,18,NO,,CÓRDOBA,COTORRA,4
3195,2771,2658,2032,9.093972222,-75.78094444,10/27/2015,Mecanizado,19,NO,0.8,0.18,Maiz,Amarillo,1,N/A,N/A,PIONEER 30F35 HRR,7000,Maiz,NO,11/1/2015,62000,12/16/2015,3/3/2016,Manual,4100,Grano seco,LOS COCOS,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,16400,18,NO,,CÓRDOBA,COTORRA,4
3196,2917,2791,2847,9.052995,-75.721589,9/21/2015,Mecanizado,21,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,P3966 (Pioneer),8000,Maiz,SI,9/26/2015,73000,11/11/2015,2/15/2016,Manual,5800,Grano seco,Marianito,NULL,NULL,NULL,Insecticidas,Hibrido,,NULL,NULL,5800,19,SI,,CÓRDOBA,CHIMÁ,1
3197,2918,2792,2847,9.053074,-75.720717,9/21/2015,Mecanizado,21,SI,0.8,0.15,Maiz,Blanco,1,N/A,N/A,P3966 (Pioneer),8000,Maiz,SI,9/26/2015,73000,11/11/2015,2/14/2016,Mecanizada,5800,Grano seco,Domingo,NULL,NULL,NULL,Insecticidas,OGM,,NULL,NULL,34800,19,NO,,CÓRDOBA,CHIMÁ,6
3198,2919,2793,2848,9.073187,-75.715748,10/4/2015,Mecanizado,20,SI,0.8,0.14,Maiz,Blanco,1,N/A,N/A,DK 234 YGRR,7000,Maiz,SI,10/9/2015,72000,11/24/2015,2/28/2016,Mecanizada,5300,Grano seco,El Canal,NULL,NULL,NULL,Insecticidas,OGM,,NULL,NULL,37100,20,NO,,CÓRDOBA,CHIMÁ,7
3201,2920,2794,2849,9.096694444,-75.78330556,10/5/2015,Manual,16,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,PIONEER 30F35 HRR,7000,Maiz,NO,10/9/2015,62000,11/26/2015,2/14/2016,Manual,5100,Grano seco,DARIO,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,7650,17,NO,,CÓRDOBA,COTORRA,1.5
3202,2921,2795,2849,9.098361111,-75.78794444,9/19/2015,Manual,18,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,Impacto (Syngenta),7000,Maiz,NO,9/23/2015,62000,11/8/2015,2/8/2016,Manual,4500,Grano seco,LA CORRIENTE II,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,4500,17,NO,,CÓRDOBA,COTORRA,1
3203,2922,2796,2829,9.095805556,-75.78586111,9/30/2015,Mecanizado,18,NO,0.8,0.18,Maiz,Amarillo,1,N/A,N/A,Impacto (Syngenta),7000,Maiz,NO,10/3/2015,62000,11/17/2015,2/10/2016,Manual,4500,Grano seco,EL ROBLE,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,22500,17,NO,,CÓRDOBA,COTORRA,5
3204,2923,2797,2337,9.098638889,-75.78752778,9/22/2015,Manual,16,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,PIONEER 30F35 HRR,7000,Maiz,NO,9/26/2015,62000,11/13/2015,2/4/2016,Manual,4300,Grano seco,EL HIGO,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,4300,17,NO,,CÓRDOBA,COTORRA,1
3205,2924,2798,2850,9.096777778,-75.78288889,10/13/2015,Manual,15,NO,0.8,0.5,Maiz,Blanco,3,N/A,N/A,DK 234,6000,Maiz,NO,10/17/2015,60000,12/3/2015,2/22/2016,Manual,4200,Grano seco,EL HIGO,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,4200,18,NO,,CÓRDOBA,COTORRA,1
3206,2925,2799,2851,9.096944444,-75.78258333,10/30/2015,Manual,18,NO,0.8,0.5,Maiz,Blanco,3,N/A,N/A,DK 234 YGRR,6500,Maiz,NO,11/3/2015,62000,12/18/2015,3/12/2016,Manual,3500,Grano seco,SAN JUAN II,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,3500,17,NO,,CÓRDOBA,COTORRA,1
3207,2926,2800,2851,9.0975,-75.78236111,10/24/2015,Manual,17,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,DK7088,6500,Maiz,NO,10/28/2015,60000,12/12/2015,3/4/2016,Manual,3400,Grano seco,SAN JUAN I,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,6800,17,NO,,CÓRDOBA,COTORRA,2
3208,2927,2801,2852,9.094666667,-75.78672222,10/7/2015,Manual,16,NO,0.8,0.5,Maiz,Amarillo,1,N/A,N/A,PIONEER 30F35 HRR,7000,Maiz,NO,10/12/2015,6000,11/29/2015,2/22/2016,Manual,4600,Grano seco,LA FORTUNA,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,4600,17,NO,,CÓRDOBA,COTORRA,1
3209,2928,2802,2852,9.097388889,-75.79263889,10/5/2015,Mecanizado,18,NO,0.8,0.18,Maiz,Amarillo,1,N/A,N/A,DK7088,7000,Maiz,NO,10/10/2015,62000,11/26/2015,2/16/2016,Manual,5200,Grano seco,EL ROBLE,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,15600,18,NO,,CÓRDOBA,COTORRA,3
3210,2929,2803,2853,9.093694444,-75.79683333,10/20/2015,Mecanizado,18,NO,0.8,0.18,Maiz,Amarillo,1,N/A,N/A,DK7088,NULL,Maiz,NO,10/24/2015,60000,12/10/2015,2/27/2016,Manual,3900,Grano seco,EL CANAL,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,31200,17,NO,,CÓRDOBA,COTORRA,8
3211,2930,2804,2853,9.093861111,-75.79622222,10/25/2015,Mecanizado,16,SI,0.8,0.18,Maiz,Amarillo,1,N/A,N/A,PIONEER 30F35 HRR,NULL,Maiz,NO,10/29/2015,62000,12/14/2015,3/2/2016,Manual,4000,Grano seco,LAS 12,NULL,NULL,NULL,Fungicida+Insecticida,OGM,,NULL,NULL,48000,17,NO,,CÓRDOBA,COTORRA,12
3212,2931,2805,2854,9.099777778,-75.78208333,11/3/2015,Manual,16,SI,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,PIONEER 30F35 HRR,6000,Maiz,NO,11/7/2015,60000,12/22/2015,3/12/2016,Manual,4300,Grano seco,EL CANAL,NULL,NULL,NULL,Fungicida+Insecticida,Hibrido,,NULL,NULL,12900,17,NO,,CÓRDOBA,COTORRA,3
3213,2932,2806,2854,9.101138889,-75.78722222,11/10/2015,Manual,16,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,DK7088,NULL,Maiz,NO,11/14/2015,60000,12/30/2015,3/19/2016,Manual,5200,Grano seco,LA UVITA,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,20800,18,NO,,CÓRDOBA,COTORRA,4
3214,2933,2807,2850,9.102305556,-75.77725,9/25/2015,Manual,16,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,PIONEER 30F35 HRR,7000,Maiz,NO,9/29/2015,60000,11/13/2015,2/15/2016,Manual,5200,Grano seco,NUESTRA VIDA,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,5200,16,NO,,CÓRDOBA,COTORRA,1
3215,2934,2808,2338,9.103611111,-75.78127778,9/30/2015,Mecanizado,15,SI,0.8,0.18,Maiz,Amarillo,1,N/A,N/A,PIONEER 30F35 HRR,NULL,Maiz,NO,10/4/2015,60000,11/20/2015,2/15/2016,Manual,5100,Grano seco,NUESTRA VIDA II,NULL,NULL,NULL,Fungicida+Insecticida,OGM,,NULL,NULL,15300,18,NO,,CÓRDOBA,COTORRA,3
3216,2935,2809,2338,9.103,-75.77763889,9/27/2015,Manual,17,NO,0.8,0.5,Maiz,Blanco,3,N/A,N/A,DK 234,NULL,Maiz,NO,10/1/2015,60000,11/16/2015,2/8/2016,Manual,4900,Grano seco,NUESTRA VIDA I,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,4900,17,NO,,CÓRDOBA,COTORRA,1
3217,2936,2810,2855,9.102027778,-75.78261111,9/22/2015,Manual,15,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,PIONEER 30F35 HRR,NULL,Maiz,NO,9/26/2015,60000,11/11/2015,2/2/2016,Manual,5200,Grano seco,EL TOTUMO,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,7800,17,NO,,CÓRDOBA,COTORRA,1.5
3218,2937,2811,2855,9.099055556,-75.78236111,10/15/2015,Manual,15,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,DK7088,NULL,Maiz,NO,10/19/2015,60000,12/6/2015,2/27/2016,Manual,3900,Grano seco,EL CANAL,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,7800,17,NO,,CÓRDOBA,COTORRA,2
3219,2938,2812,2858,9.087444444,-75.76272222,10/22/2015,Manual,18,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,Impacto (Syngenta),NULL,Pastos,NO,10/26/2015,55000,12/10/2015,3/2/2016,Manual,4300,Grano seco,EL HIGO,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,8600,17,NO,,CÓRDOBA,COTORRA,2
3220,2939,2813,2858,9.086555556,-75.76327778,10/15/2015,Manual,16,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,PIONEER 30F35 HRR,6000,Maiz,NO,10/19/2015,60000,12/6/2015,2/24/2016,Manual,5200,Grano seco,LA CIENAGA,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,10400,17,NO,,CÓRDOBA,COTORRA,2
3221,2940,2814,2711,9.084944444,-75.77527778,9/30/2015,Manual,15,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,PIONEER 30F35 H,7000,Maiz,NO,10/3/2015,60000,11/19/2015,2/8/2016,Manual,4200,Grano seco,LA ISLA,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,4200,17,NO,,CÓRDOBA,COTORRA,1
3222,2941,2815,2859,9.086055556,-75.76325,10/15/2015,Manual,18,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,Impacto (Syngenta),NULL,Pastos,NO,10/19/2015,50000,12/5/2015,2/26/2016,Manual,4200,Grano seco,EL CAMPO II,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,12600,18,NO,,CÓRDOBA,COTORRA,3
3223,2942,2816,2859,9.085638889,-75.76361111,10/10/2015,Manual,16,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,PIONEER 30F35 HRR,NULL,Pastos,NO,10/14/2015,60000,11/30/2015,2/18/2016,Manual,4600,Grano seco,EL CAMPO I,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,13800,18,NO,,CÓRDOBA,COTORRA,3
3224,2943,2817,2860,9.096722222,-75.76338889,10/13/2015,Manual,16,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,PIONEER 30F35 HRR,NULL,Maiz,NO,10/18/2015,60000,12/4/2015,2/26/2016,Manual,5200,Grano seco,VILLA ESPERANZA,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,5200,18,NO,,CÓRDOBA,COTORRA,1
3225,2944,2818,2860,9.084638889,-75.76380556,10/7/2015,Manual,18,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,ADV 9339 (Syngenta),NULL,Pastos,NO,10/11/2015,60000,11/27/2015,2/22/2016,Manual,4500,Grano seco,EL CAMPO,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,4500,18,NO,,CÓRDOBA,COTORRA,1
3226,2945,2820,2861,9.08025,-75.76575,10/3/2015,Manual,16,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,Impacto (Syngenta),NULL,Pastos,SI,10/7/2015,60000,11/23/2015,12/27/2015,Mecanizada,24000,Ensilaje,EL JOBO,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,48000,NULL,NO,,CÓRDOBA,COTORRA,2
3227,2946,2820,2861,9.080944444,-75.76541667,10/5/2015,Manual,16,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,PIONEER 30F35 HRR,NULL,Pastos,NO,10/9/2015,60000,11/27/2015,2/22/2016,Manual,4800,Grano seco,EL CAMPO II,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,9600,17,NO,,CÓRDOBA,COTORRA,2
3228,2947,2821,2862,9.092277778,-75.78930556,9/27/2015,Manual,18,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,Sinko (Syngenta),NULL,Maiz,NO,10/1/2015,60000,11/17/2015,2/10/2016,Manual,3100,Grano seco,LA CIENAGA I,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,4650,17,NO,,CÓRDOBA,COTORRA,1
3229,2948,2822,2862,9.092194444,-75.79258333,10/2/2015,Manual,18,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,PIONEER 30F35 H,NULL,Maiz,NO,10/6/2015,60000,11/22/2015,2/16/2016,Manual,3800,Grano seco,LA CENAGA II,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,3800,17,NO,,CÓRDOBA,COTORRA,1
3230,2950,2823,2863,9.09175,-75.78986111,9/30/2015,Manual,18,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,Otro,NULL,Maiz,NO,10/4/2015,55000,11/20/2015,2/15/2016,Manual,1200,Grano seco,SANTA FE,NULL,NULL,NULL,NULL,Semilla Campesina,SETENTANO,NULL,NULL,1200,17,NO,,CÓRDOBA,COTORRA,1
