ID_EVENTO,ID_PROD,FECHA_FERT,ID_FER_QUI,TIPO_FERTILIZACION,CANTIDAD_PROD_FERTI,PROD_QUI,PROD_ORG,PROD_ENM,N,P,K
3435,3460,5/02/2016,6928,Quimica,150,Urea,,,46,0,0
3437,3461,4/19/2016,6936,Quimica,50,Urea,,,46,0,0
3437,3461,5/04/2016,6937,Quimica,100,Urea,,,46,0,0
3438,3463,4/22/2016,6939,Quimica,100,Urea,,,46,0,0
3438,3463,5/06/2016,6940,Quimica,100,Urea,,,46,0,0
3439,3464,4/19/2016,6942,Quimica,50,Urea,,,46,0,0
3439,3464,5/05/2016,6943,Quimica,150,Urea,,,46,0,0
3440,3465,5/02/2016,6946,Quimica,150,Urea,,,46,0,0
3441,3466,4/18/2016,6948,Quimica,50,Urea,,,46,0,0
3442,3467,4/19/2016,6951,Quimica,50,Urea,,,46,0,0
3442,3467,6/04/2016,6952,Quimica,150,Urea,,,46,0,0
3443,3421,2/25/2016,6964,Quimica,50,Urea,,,46,0,0
3443,3421,3/16/2016,6969,Quimica,50,Urea,,,46,0,0
3443,3421,3/27/2016,6972,Quimica,50,Urea,,,46,0,0
3444,3424,8/28/2016,8934,Quimica,100,Urea,,,46,0,0
3445,3423,3/13/2016,6975,Quimica,35,Urea,,,46,0,0
3445,3423,3/20/2016,6980,Quimica,71,Urea,,,46,0,0
3445,3423,3/27/2016,6983,Quimica,71,Urea,,,46,0,0
3445,3423,4/03/2016,6986,Quimica,50,Urea,,,46,0,0
3446,3450,8/20/2016,9093,Quimica,50,Urea,,,46,0,0
3447,3431,4/04/2016,6994,Quimica,100,Urea,,,46,0,0
3448,3132,5/16/2016,6992,Quimica,200,Urea,,,46,0,0
3449,3135,3/11/2016,6997,Quimica,200,Urea,,,46,0,0
3449,3135,3/31/2016,6998,Quimica,200,Urea,,,46,0,0
3452,3472,4/19/2016,7004,Quimica,100,Urea,,,46,0,0
3452,3472,5/04/2016,7005,Quimica,150,Urea,,,46,0,0
3455,3474,4/29/2016,7019,Quimica,150,Urea,,,46,0,0
3456,3134,5/03/2016,7021,Quimica,150,Urea,,,46,0,0
3456,3134,5/28/2016,7022,Quimica,250,Urea,,,46,0,0
3457,3475,9/21/2015,7024,Quimica,150,Urea,,,46,0,0
3457,3475,10/10/2015,7025,Quimica,125,Urea,,,46,0,0
3458,3476,9/25/2015,7027,Quimica,200,Urea,,,46,0,0
3459,3477,4/19/2016,7029,Quimica,100,Urea,,,46,0,0
3462,3479,4/20/2016,7035,Quimica,50,Urea,,,46,0,0
3464,3481,10/18/2015,7042,Quimica,100,Urea,,,46,0,0
3465,3482,9/18/2015,7044,Quimica,150,Urea,,,46,0,0
3466,3483,10/11/2015,7047,Quimica,150,Urea,,,46,0,0
3467,234,9/18/2015,7049,Quimica,100,Urea,,,46,0,0
3467,234,10/02/2015,7050,Quimica,125,Urea,,,46,0,0
3469,635,9/12/2015,7054,Quimica,150,Urea,,,46,0,0
3470,2986,3/21/2016,7061,Quimica,100,Urea,,,46,0,0
3484,3451,5/28/2016,9094,Quimica,100,Urea,,,46,0,0
3484,3451,6/30/2016,9095,Quimica,50,Urea,,,46,0,0
3485,3496,4/22/2016,7067,Quimica,50,Urea,,,46,0,0
3486,3497,4/23/2016,7070,Quimica,50,Urea,,,46,0,0
3486,3497,5/10/2016,7071,Quimica,150,Urea,,,46,0,0
3488,3499,4/23/2016,7076,Quimica,100,Urea,,,46,0,0
3490,3501,5/03/2016,7083,Quimica,200,Urea,,,46,0,0
3498,355,9/09/2015,7087,Quimica,100,Urea,,,46,0,0
3499,622,9/25/2015,7090,Quimica,150,Urea,,,46,0,0
3500,3454,4/17/2016,7091,Quimica,150,Urea,,,46,0,0
3501,3454,4/11/2016,7092,Quimica,150,Urea,,,46,0,0
3511,3118,4/22/2016,7096,Quimica,104,Urea,,,46,0,0
3511,3118,5/23/2016,7097,Quimica,312,Urea,,,46,0,0
3512,3119,5/03/2016,7099,Quimica,100,Urea,,,46,0,0
3512,3119,5/23/2016,7100,Quimica,125,Urea,,,46,0,0
3513,2995,4/20/2016,7104,Quimica,150,Urea,,,46,0,0
3514,2975,4/12/2016,7106,Quimica,100,Urea,,,46,0,0
3514,2975,4/22/2016,7107,Quimica,100,Urea,,,46,0,0
3515,3010,3/13/2016,7109,Quimica,100,Urea,,,46,0,0
3515,3010,3/28/2016,7110,Quimica,100,Urea,,,46,0,0
3515,3010,4/13/2016,7111,Quimica,100,Urea,,,46,0,0
3516,3036,2/25/2016,7116,Quimica,100,Urea,,,46,0,0
3517,2962,3/23/2016,7119,Quimica,50,Urea,,,46,0,0
3518,2961,4/07/2016,7123,Quimica,50,Urea,,,46,0,0
3519,2953,4/05/2016,7127,Quimica,100,Urea,,,46,0,0
3519,2953,5/06/2016,7129,Quimica,100,Urea,,,46,0,0
3521,2960,3/22/2016,7134,Quimica,150,Urea,,,46,0,0
3521,2960,4/18/2016,7135,Quimica,150,Urea,,,46,0,0
3521,2960,4/30/2016,7136,Quimica,100,Urea,,,46,0,0
3523,2960,3/27/2016,7138,Quimica,150,Urea,,,46,0,0
3523,2960,4/23/2016,7139,Quimica,150,Urea,,,46,0,0
3523,2960,5/05/2016,7140,Quimica,100,Urea,,,46,0,0
3525,3122,4/14/2016,7146,Quimica,150,Urea,,,46,0,0
3525,3122,4/30/2016,7147,Quimica,250,Urea,,,46,0,0
3526,3121,5/15/2016,7148,Quimica,150,Urea,,,46,0,0
3527,3120,6/20/2016,7151,Quimica,100,Urea,,,46,0,0
3529,2951,4/01/2016,7157,Quimica,100,Urea,,,46,0,0
3529,2951,4/16/2016,7158,Quimica,125,Urea,,,46,0,0
3530,2951,3/09/2016,7161,Quimica,100,Urea,,,46,0,0
3530,2951,3/24/2016,7162,Quimica,125,Urea,,,46,0,0
3531,2977,3/08/2016,7165,Quimica,100,Urea,,,46,0,0
3531,2977,3/28/2016,7166,Quimica,100,Urea,,,46,0,0
3532,2986,3/20/2016,7168,Quimica,100,Urea,,,46,0,0
3533,2987,3/25/2016,7171,Quimica,100,Urea,,,46,0,0
3534,3048,4/05/2016,7174,Quimica,100,Urea,,,46,0,0
3536,3036,3/25/2016,7181,Quimica,100,Urea,,,46,0,0
3537,3039,4/17/2016,7184,Quimica,100,Urea,,,46,0,0
3537,3039,5/02/2016,7185,Quimica,50,Urea,,,46,0,0
3538,3041,1/25/2016,7188,Quimica,100,Urea,,,46,0,0
3538,3041,2/20/2016,7189,Quimica,50,Urea,,,46,0,0
3539,2975,4/13/2016,7192,Quimica,100,Urea,,,46,0,0
3539,2975,4/24/2016,7193,Quimica,100,Urea,,,46,0,0
3540,2993,3/23/2016,7195,Quimica,100,Urea,,,46,0,0
3540,2993,4/08/2016,7196,Quimica,100,Urea,,,46,0,0
3541,3039,4/16/2016,7198,Quimica,100,Urea,,,46,0,0
3541,3039,5/01/2016,7199,Quimica,50,Urea,,,46,0,0
3543,2969,3/10/2016,7206,Quimica,50,Urea,,,46,0,0
3544,2960,3/29/2016,7209,Quimica,150,Urea,,,46,0,0
3544,2960,4/25/2016,7210,Quimica,150,Urea,,,46,0,0
3544,2960,5/07/2016,7211,Quimica,100,Urea,,,46,0,0
3545,2969,3/14/2016,7214,Quimica,150,Urea,,,46,0,0
3548,2945,5/16/2016,7237,Quimica,100,Urea,,,46,0,0
3553,3046,3/18/2016,7239,Quimica,100,Urea,,,46,0,0
3554,2949,4/25/2016,7245,Quimica,250,Urea,,,46,0,0
3555,2952,3/12/2016,7242,Quimica,100,Urea,,,46,0,0
3555,2952,4/12/2016,7244,Quimica,100,Urea,,,46,0,0
3557,3004,4/15/2016,7251,Quimica,100,Urea,,,46,0,0
3557,3004,5/07/2016,7253,Quimica,100,Urea,,,46,0,0
3558,3003,4/11/2016,7255,Quimica,100,Urea,,,46,0,0
3558,3003,5/07/2016,7257,Quimica,100,Urea,,,46,0,0
3559,3037,4/12/2016,7259,Quimica,100,Urea,,,46,0,0
3559,3037,4/22/2016,7260,Quimica,100,Urea,,,46,0,0
3559,3037,5/05/2016,7261,Quimica,100,Urea,,,46,0,0
3560,3579,9/30/2015,7264,Quimica,150,Urea,,,46,0,0
3560,3579,10/20/2015,7265,Quimica,150,Urea,,,46,0,0
3561,2988,3/23/2016,7267,Quimica,100,Urea,,,46,0,0
3565,3007,3/20/2016,7281,Quimica,150,Urea,,,46,0,0
3566,2973,4/03/2016,7284,Quimica,150,Urea,,,46,0,0
3566,2973,4/18/2016,7285,Quimica,150,Urea,,,46,0,0
3568,3005,3/20/2016,7290,Quimica,100,Urea,,,46,0,0
3568,3005,4/04/2016,7291,Quimica,100,Urea,,,46,0,0
3570,2974,3/26/2016,7298,Quimica,100,Urea,,,46,0,0
3572,2993,3/22/2016,7303,Quimica,100,Urea,,,46,0,0
3572,2993,4/07/2016,7304,Quimica,100,Urea,,,46,0,0
3575,2985,3/22/2016,7313,Quimica,100,Urea,,,46,0,0
3576,2997,3/16/2016,7316,Quimica,100,Urea,,,46,0,0
3576,2997,3/29/2016,7317,Quimica,100,Urea,,,46,0,0
3577,2991,3/20/2016,7320,Quimica,50,Urea,,,46,0,0
3577,2991,4/30/2016,7321,Quimica,50,Urea,,,46,0,0
3579,3043,3/26/2016,7326,Quimica,100,Urea,,,46,0,0
3579,3043,4/11/2016,7327,Quimica,100,Urea,,,46,0,0
3579,3043,4/26/2016,7328,Quimica,100,Urea,,,46,0,0
3579,3043,5/06/2016,7329,Quimica,100,Urea,,,46,0,0
3580,2972,4/06/2016,7331,Quimica,75,Urea,,,46,0,0
3580,2972,3/14/2016,7332,Quimica,75,Urea,,,46,0,0
3580,2972,4/29/2016,7333,Quimica,75,Urea,,,46,0,0
3581,2970,3/03/2016,7335,Quimica,100,Urea,,,46,0,0
3582,2989,3/17/2016,7338,Quimica,75,Urea,,,46,0,0
3583,3580,4/28/2016,7341,Quimica,50,Urea,,,46,0,0
3584,2975,4/11/2016,7343,Quimica,100,Urea,,,46,0,0
3584,2975,4/21/2016,7345,Quimica,100,Urea,,,46,0,0
3585,3012,3/05/2016,7347,Quimica,100,Urea,,,46,0,0
3585,3012,3/25/2016,7348,Quimica,100,Urea,,,46,0,0
3600,3582,4/19/2016,7362,Quimica,50,Urea,,,46,0,0
3602,2995,4/20/2016,7357,Quimica,150,Urea,,,46,0,0
3604,2978,4/15/2016,7365,Quimica,100,Urea,,,46,0,0
3607,3001,5/05/2016,7374,Quimica,150,Urea,,,46,0,0
3609,3010,3/25/2016,7377,Quimica,100,Urea,,,46,0,0
3609,3010,4/10/2016,7378,Quimica,100,Urea,,,46,0,0
3609,3010,4/25/2016,7379,Quimica,100,Urea,,,46,0,0
3611,2966,3/13/2016,7388,Quimica,75,Urea,,,46,0,0
3611,2966,3/28/2016,7389,Quimica,100,Urea,,,46,0,0
3612,2962,3/23/2016,7392,Quimica,50,Urea,,,46,0,0
3613,3004,4/11/2016,7396,Quimica,100,Urea,,,46,0,0
3613,3004,4/26/2016,7397,Quimica,100,Urea,,,46,0,0
3613,3004,5/06/2016,7398,Quimica,100,Urea,,,46,0,0
3614,2984,3/17/2016,7400,Quimica,75,Urea,,,46,0,0
3616,2963,4/05/2016,7406,Quimica,150,Urea,,,46,0,0
3616,2963,4/20/2016,7407,Quimica,150,Urea,,,46,0,0
3618,3597,4/18/2016,7416,Quimica,50,Urea,,,46,0,0
3618,3597,5/04/2016,7417,Quimica,200,Urea,,,46,0,0
3620,2981,3/08/2016,7419,Quimica,100,Urea,,,46,0,0
3626,3001,5/05/2016,7436,Quimica,150,Urea,,,46,0,0
3640,2998,4/20/2016,7444,Quimica,100,Urea,,,46,0,0
3642,2961,3/23/2016,7449,Quimica,50,Urea,,,46,0,0
3643,3600,5/10/2016,7454,Quimica,50,Urea,,,46,0,0
3644,3147,4/12/2016,7455,Quimica,200,Urea,,,46,0,0
3645,2950,5/12/2016,7458,Quimica,225,Urea,,,46,0,0
3646,2948,5/02/2016,7460,Quimica,125,Urea,,,46,0,0
3647,3602,4/18/2016,7463,Quimica,50,Urea,,,46,0,0
3647,3602,5/04/2016,7464,Quimica,200,Urea,,,46,0,0
3650,3603,4/20/2016,7470,Quimica,50,Urea,,,46,0,0
3650,3603,5/06/2016,7471,Quimica,200,Urea,,,46,0,0
3651,2947,4/28/2016,7474,Quimica,150,Urea,,,46,0,0
3651,2947,5/10/2016,7476,Quimica,300,Urea,,,46,0,0
3652,3041,4/17/2016,7475,Quimica,100,Urea,,,46,0,0
3652,3041,5/02/2016,7477,Quimica,50,Urea,,,46,0,0
3653,3604,4/20/2016,7480,Quimica,50,Urea,,,46,0,0
3656,2996,3/05/2016,7491,Quimica,100,Urea,,,46,0,0
3656,2996,3/15/2016,7492,Quimica,100,Urea,,,46,0,0
3656,2996,3/30/2016,7493,Quimica,100,Urea,,,46,0,0
3659,3033,3/10/2016,7499,Quimica,100,Urea,,,46,0,0
3660,2957,3/23/2016,7503,Quimica,50,Urea,,,46,0,0
3661,2959,3/23/2016,7507,Quimica,50,Urea,,,46,0,0
3662,3033,3/07/2016,7511,Quimica,100,Urea,,,46,0,0
3664,3609,4/25/2016,7521,Quimica,50,Urea,,,46,0,0
3664,3609,5/12/2016,7522,Quimica,200,Urea,,,46,0,0
3665,3610,4/21/2016,7524,Quimica,50,Urea,,,46,0,0
3668,3612,4/14/2016,7530,Quimica,50,Urea,,,46,0,0
3669,3613,4/18/2016,7533,Quimica,50,Urea,,,46,0,0
3669,3613,5/05/2016,7534,Quimica,200,Urea,,,46,0,0
3670,3614,4/15/2016,7536,Quimica,50,Urea,,,46,0,0
3671,3615,4/14/2016,7539,Quimica,50,Urea,,,46,0,0
3671,3615,4/29/2016,7540,Quimica,200,Urea,,,46,0,0
3672,3616,4/16/2016,7542,Quimica,50,Urea,,,46,0,0
3672,3616,5/02/2016,7543,Quimica,150,Urea,,,46,0,0
3673,3617,4/25/2016,7545,Quimica,50,Urea,,,46,0,0
3674,3618,4/28/2016,7548,Quimica,100,Urea,,,46,0,0
3676,3621,4/15/2016,7553,Quimica,50,Urea,,,46,0,0
3677,3622,4/18/2016,8374,Quimica,50,Urea,,,46,0,0
3678,3624,9/28/2015,7556,Quimica,150,Urea,,,46,0,0
3679,3623,9/30/2015,7559,Quimica,150,Urea,,,46,0,0
3680,3625,4/15/2016,7562,Quimica,200,Urea,,,46,0,0
3682,3635,5/03/2016,7566,Quimica,50,Urea,,,46,0,0
3683,3643,4/16/2016,7568,Quimica,50,Urea,,,46,0,0
3684,3644,4/18/2016,7571,Quimica,100,Urea,,,46,0,0
3684,3644,5/04/2016,7572,Quimica,200,Urea,,,46,0,0
3685,3645,4/22/2016,7574,Quimica,50,Urea,,,46,0,0
3686,3649,4/21/2016,7577,Quimica,100,Urea,,,46,0,0
3686,3649,5/06/2016,7578,Quimica,200,Urea,,,46,0,0
3687,3651,4/22/2016,7580,Quimica,50,Urea,,,46,0,0
3687,3651,5/07/2016,7581,Quimica,200,Urea,,,46,0,0
3690,3668,5/23/2016,7582,Quimica,75,Urea,,,46,0,0
3690,3668,5/29/2016,7583,Quimica,125,Urea,,,46,0,0
3690,3668,6/06/2016,7584,Quimica,150,Urea,,,46,0,0
3697,3678,4/18/2016,7587,Quimica,50,Urea,,,46,0,0
3698,3688,6/10/2016,7590,Quimica,100,Urea,,,46,0,0
3698,3688,6/20/2016,7591,Quimica,100,Urea,,,46,0,0
3699,3688,6/13/2016,7593,Quimica,100,Urea,,,46,0,0
3699,3688,6/22/2016,7594,Quimica,100,Urea,,,46,0,0
3701,3688,6/14/2016,7599,Quimica,100,Urea,,,46,0,0
3701,3688,6/22/2016,7600,Quimica,100,Urea,,,46,0,0
3704,3382,3/02/2016,7708,Quimica,100,Urea,,,46,0,0
3704,3382,4/12/2016,7711,Quimica,200,Urea,,,46,0,0
3713,1901,5/16/2016,7624,Quimica,100,Urea,,,46,0,0
3713,1901,6/02/2016,7625,Quimica,100,Urea,,,46,0,0
3715,3715,4/18/2016,7629,Quimica,100,Urea,,,46,0,0
3719,3716,4/21/2016,7639,Quimica,100,Urea,,,46,0,0
3721,3764,4/25/2016,7645,Quimica,50,Urea,,,46,0,0
3732,3793,6/05/2016,7673,Quimica,100,Urea,,,46,0,0
3738,3794,4/22/2016,7691,Quimica,50,Urea,,,46,0,0
3739,3795,5/21/2016,7685,Quimica,100,Urea,,,46,0,0
3739,3795,5/30/2016,7686,Quimica,100,Urea,,,46,0,0
3741,3793,6/02/2016,7689,Quimica,100,Urea,,,46,0,0
3741,3793,6/18/2016,7690,Quimica,100,Urea,,,46,0,0
3744,2444,5/24/2016,7700,Quimica,100,Urea,,,46,0,0
3744,2444,5/31/2016,7701,Quimica,100,Urea,,,46,0,0
3751,2444,5/16/2016,7722,Quimica,100,Urea,,,46,0,0
3751,2444,5/23/2016,7723,Quimica,100,Urea,,,46,0,0
3752,3798,4/19/2016,7725,Quimica,50,Urea,,,46,0,0
3754,3799,4/19/2016,7728,Quimica,50,Urea,,,46,0,0
3756,3800,4/22/2016,7740,Quimica,100,Urea,,,46,0,0
3763,3804,4/21/2016,7752,Quimica,50,Urea,,,46,0,0
3773,3818,5/06/2016,7776,Quimica,75,Urea,,,46,0,0
3775,3808,6/02/2016,7780,Quimica,100,Urea,,,46,0,0
3775,3808,6/18/2016,7781,Quimica,50,Urea,,,46,0,0
3789,3831,4/30/2016,7813,Quimica,100,Urea,,,46,0,0
3796,3835,4/18/2016,7822,Quimica,100,Urea,,,46,0,0
3797,3687,4/18/2016,7829,Quimica,50,Urea,,,46,0,0
3801,3462,4/21/2016,7837,Quimica,50,Urea,,,46,0,0
3815,2452,6/12/2016,7872,Quimica,100,Urea,,,46,0,0
3815,2452,6/21/2016,7873,Quimica,150,Urea,,,46,0,0
3816,3806,5/22/2016,7870,Quimica,100,Urea,,,46,0,0
3816,3806,6/05/2016,7871,Quimica,100,Urea,,,46,0,0
3817,3807,5/14/2016,7874,Quimica,100,Urea,,,46,0,0
3818,3810,6/07/2016,7875,Quimica,125,Urea,,,46,0,0
3819,3807,6/06/2016,7876,Quimica,100,Urea,,,46,0,0
3819,3807,6/18/2016,7877,Quimica,100,Urea,,,46,0,0
3820,3808,5/27/2016,7878,Quimica,100,Urea,,,46,0,0
3820,3808,6/16/2016,7879,Quimica,100,Urea,,,46,0,0
3821,3809,5/12/2016,7880,Quimica,75,Urea,,,46,0,0
3821,3809,5/28/2016,7881,Quimica,75,Urea,,,46,0,0
3822,3863,4/19/2016,7883,Quimica,50,Urea,,,46,0,0
3824,2084,5/30/2016,7888,Quimica,100,Urea,,,46,0,0
3824,2084,6/14/2016,7889,Quimica,100,Urea,,,46,0,0
3825,2006,5/20/2016,7890,Quimica,100,Urea,,,46,0,0
3825,2006,6/07/2016,7891,Quimica,100,Urea,,,46,0,0
3826,2094,5/26/2016,7892,Quimica,100,Urea,,,46,0,0
3826,2094,6/09/2016,7893,Quimica,100,Urea,,,46,0,0
3828,2292,5/25/2016,7895,Quimica,100,Urea,,,46,0,0
3828,2292,5/07/2016,7897,Quimica,75,Urea,,,46,0,0
3829,2292,5/23/2016,7898,Quimica,100,Urea,,,46,0,0
3829,2292,6/06/2016,7899,Quimica,50,Urea,,,46,0,0
3830,2293,6/01/2016,7903,Quimica,100,Urea,,,46,0,0
3831,3871,4/21/2016,7905,Quimica,50,Urea,,,46,0,0
3844,3880,5/05/2016,7928,Quimica,100,Urea,,,46,0,0
3845,3881,4/29/2016,7930,Quimica,100,Urea,,,46,0,0
3846,3882,4/11/2016,7932,Quimica,100,Urea,,,46,0,0
3849,2124,6/27/2016,7938,Quimica,50,Urea,,,46,0,0
3849,2124,7/04/2016,7939,Quimica,100,Urea,,,46,0,0
3851,2018,6/15/2016,7942,Quimica,150,Urea,,,46,0,0
3851,2018,6/23/2016,7943,Quimica,100,Urea,,,46,0,0
3853,3883,6/15/2016,7946,Quimica,100,Urea,,,46,0,0
3853,3883,6/21/2016,7947,Quimica,100,Urea,,,46,0,0
3856,2072,5/29/2016,7952,Quimica,100,Urea,,,46,0,0
3856,2072,6/06/2016,7953,Quimica,100,Urea,,,46,0,0
3856,2072,6/14/2016,7954,Quimica,100,Urea,,,46,0,0
3857,1841,5/21/2016,7956,Quimica,100,Urea,,,46,0,0
3864,4403,5/25/2016,7971,Quimica,100,Urea,,,46,0,0
3864,4403,6/03/2016,7972,Quimica,100,Urea,,,46,0,0
3865,4404,6/02/2016,7973,Quimica,100,Urea,,,46,0,0
3865,4404,6/13/2016,7974,Quimica,150,Urea,,,46,0,0
3866,4404,5/27/2016,7975,Quimica,100,Urea,,,46,0,0
3866,4404,6/04/2016,7976,Quimica,150,Urea,,,46,0,0
3873,4405,5/16/2016,7984,Quimica,75,Urea,,,46,0,0
3873,4405,6/17/2016,7985,Quimica,75,Urea,,,46,0,0
3876,4405,5/14/2016,7987,Quimica,75,Urea,,,46,0,0
3876,4405,6/16/2016,7988,Quimica,75,Urea,,,46,0,0
3881,4406,7/10/2016,7994,Quimica,50,Urea,,,46,0,0
3881,4406,7/18/2016,7995,Quimica,100,Urea,,,46,0,0
3882,4406,6/06/2016,7996,Quimica,50,Urea,,,46,0,0
3882,4406,6/20/2016,7997,Quimica,50,Urea,,,46,0,0
3883,4407,6/07/2016,7998,Quimica,70,Urea,,,46,0,0
3883,4407,6/22/2016,7999,Quimica,60,Urea,,,46,0,0
3885,4409,5/20/2016,8002,Quimica,75,Urea,,,46,0,0
3885,4409,5/27/2016,8003,Quimica,75,Urea,,,46,0,0
3885,4409,6/03/2016,8004,Quimica,100,Urea,,,46,0,0
3888,4409,5/21/2016,8007,Quimica,75,Urea,,,46,0,0
3888,4409,5/27/2016,8008,Quimica,75,Urea,,,46,0,0
3888,4409,6/03/2016,8009,Quimica,100,Urea,,,46,0,0
3890,4409,5/20/2016,8013,Quimica,75,Urea,,,46,0,0
3890,4409,5/27/2016,8014,Quimica,75,Urea,,,46,0,0
3890,4409,6/03/2016,8015,Quimica,100,Urea,,,46,0,0
3892,4408,5/09/2016,8020,Quimica,100,Urea,,,46,0,0
3904,4410,4/28/2016,8035,Quimica,50,Urea,,,46,0,0
3910,2006,5/15/2016,8042,Quimica,100,Urea,,,46,0,0
3910,2006,6/04/2016,8043,Quimica,100,Urea,,,46,0,0
3911,1950,5/23/2016,8044,Quimica,100,Urea,,,46,0,0
3911,1950,6/02/2016,8045,Quimica,100,Urea,,,46,0,0
3912,1950,5/26/2016,8046,Quimica,100,Urea,,,46,0,0
3912,1950,5/15/2016,8047,Quimica,100,Urea,,,46,0,0
3913,1901,5/20/2016,8048,Quimica,100,Urea,,,46,0,0
3913,1901,6/05/2016,8049,Quimica,100,Urea,,,46,0,0
3914,1901,5/24/2016,8050,Quimica,100,Urea,,,46,0,0
3914,1901,6/10/2016,8051,Quimica,100,Urea,,,46,0,0
3915,2095,5/18/2016,8052,Quimica,100,Urea,,,46,0,0
3915,2095,5/30/2016,8053,Quimica,100,Urea,,,46,0,0
3916,1859,5/25/2016,8054,Quimica,100,Urea,,,46,0,0
3916,1859,6/07/2016,8055,Quimica,100,Urea,,,46,0,0
3917,2095,5/21/2016,8056,Quimica,100,Urea,,,46,0,0
3917,2095,6/06/2016,8057,Quimica,100,Urea,,,46,0,0
3918,4411,5/25/2016,8058,Quimica,100,Urea,,,46,0,0
3918,4411,6/12/2016,8059,Quimica,100,Urea,,,46,0,0
3920,1934,5/30/2016,8062,Quimica,100,Urea,,,46,0,0
3920,1934,6/18/2016,8063,Quimica,100,Urea,,,46,0,0
3921,2083,5/28/2016,8064,Quimica,100,Urea,,,46,0,0
3921,2083,6/18/2016,8065,Quimica,100,Urea,,,46,0,0
3923,4411,5/22/2016,8067,Quimica,100,Urea,,,46,0,0
3923,4411,6/03/2016,8068,Quimica,100,Urea,,,46,0,0
3924,1826,6/10/2016,8070,Quimica,100,Urea,,,46,0,0
3926,1826,6/15/2016,8072,Quimica,100,Urea,,,46,0,0
3927,1866,5/19/2016,8075,Quimica,100,Urea,,,46,0,0
3927,1866,6/04/2016,8076,Quimica,100,Urea,,,46,0,0
3929,1856,5/28/2016,8077,Quimica,100,Urea,,,46,0,0
3929,1856,6/13/2016,8078,Quimica,100,Urea,,,46,0,0
3930,2294,5/28/2016,8079,Quimica,100,Urea,,,46,0,0
3930,2294,6/09/2016,8080,Quimica,100,Urea,,,46,0,0
3931,2035,5/28/2016,8081,Quimica,100,Urea,,,46,0,0
3931,2035,6/10/2016,8082,Quimica,100,Urea,,,46,0,0
3932,2081,6/04/2016,8083,Quimica,100,Urea,,,46,0,0
3932,2081,6/20/2016,8084,Quimica,100,Urea,,,46,0,0
3935,1856,5/28/2016,8089,Quimica,100,Urea,,,46,0,0
3935,1856,6/11/2016,8090,Quimica,100,Urea,,,46,0,0
3936,2094,5/26/2016,8091,Quimica,100,Urea,,,46,0,0
3936,2094,6/09/2016,8092,Quimica,100,Urea,,,46,0,0
3937,2293,5/27/2016,8093,Quimica,100,Urea,,,46,0,0
3937,2293,6/05/2016,8094,Quimica,100,Urea,,,46,0,0
3939,4420,5/30/2016,8096,Quimica,100,Urea,,,46,0,0
3939,4420,6/17/2016,8097,Quimica,100,Urea,,,46,0,0
3940,2084,5/28/2016,8098,Quimica,100,Urea,,,46,0,0
3940,2084,6/10/2016,8099,Quimica,100,Urea,,,46,0,0
3942,2083,5/26/2016,8100,Quimica,100,Urea,,,46,0,0
3942,2083,6/12/2016,8101,Quimica,100,Urea,,,46,0,0
3943,1866,5/22/2016,8102,Quimica,100,Urea,,,46,0,0
3943,1866,6/13/2016,8103,Quimica,100,Urea,,,46,0,0
3944,4421,5/23/2016,8104,Quimica,75,Urea,,,46,0,0
3944,4421,6/16/2016,8105,Quimica,100,Urea,,,46,0,0
3945,4421,5/25/2016,8107,Quimica,100,Urea,,,46,0,0
3945,4421,6/07/2016,8108,Quimica,100,Urea,,,46,0,0
3946,4420,6/02/2016,8109,Quimica,100,Urea,,,46,0,0
3946,4420,6/18/2016,8110,Quimica,100,Urea,,,46,0,0
3957,1825,6/05/2016,8128,Quimica,75,Urea,,,46,0,0
3958,1825,6/07/2016,8129,Quimica,100,Urea,,,46,0,0
3960,1825,6/04/2016,8132,Quimica,75,Urea,,,46,0,0
3961,2296,5/27/2016,8133,Quimica,100,Urea,,,46,0,0
3961,2296,6/12/2016,8134,Quimica,100,Urea,,,46,0,0
3963,2005,5/27/2016,8135,Quimica,100,Urea,,,46,0,0
3963,2005,6/12/2016,8136,Quimica,100,Urea,,,46,0,0
3968,3465,4/20/2016,8149,Quimica,50,Urea,,,46,0,0
3971,4456,4/15/2016,8173,Quimica,50,Urea,,,46,0,0
3973,4457,4/18/2016,8158,Quimica,50,Urea,,,46,0,0
3973,4457,5/04/2016,8159,Quimica,200,Urea,,,46,0,0
3974,3384,6/01/2016,8163,Quimica,100,Urea,,,46,0,0
3977,4509,4/14/2016,8167,Quimica,50,Urea,,,46,0,0
3977,4509,5/16/2016,8168,Quimica,100,Urea,,,46,0,0
3978,3605,4/15/2016,8176,Quimica,50,Urea,,,46,0,0
3980,4511,4/22/2016,8179,Quimica,50,Urea,,,46,0,0
3981,2375,5/28/2016,8182,Quimica,100,Urea,,,46,0,0
3981,2375,6/05/2016,8183,Quimica,150,Urea,,,46,0,0
3983,2375,5/24/2016,8189,Quimica,100,Urea,,,46,0,0
3983,2375,5/31/2016,8190,Quimica,125,Urea,,,46,0,0
3984,2375,5/25/2016,8192,Quimica,100,Urea,,,46,0,0
3984,2375,6/01/2016,8193,Quimica,125,Urea,,,46,0,0
4111,4428,4/28/2016,8195,Quimica,100,Urea,,,46,0,0
4111,4428,5/15/2016,8196,Quimica,75,Urea,,,46,0,0
4141,4423,4/30/2016,8202,Quimica,100,Urea,,,46,0,0
